"date","state","fips","cases","deaths","new_cases","new_deaths","days_since_death10","days_since_case100"
2020-04-09,"Arizona",4,3018,89,292,9,13,19
2020-04-10,"Arizona",4,3112,97,94,8,14,20
2020-04-11,"Arizona",4,3393,112,281,15,15,21
2020-04-12,"Arizona",4,3539,117,146,5,16,22
2020-04-13,"Arizona",4,3702,122,163,5,17,23
2020-04-14,"Arizona",4,3806,131,104,9,18,24
2020-04-15,"Arizona",4,3962,142,156,11,19,25
2020-04-16,"Arizona",4,4234,152,272,10,20,26
2020-04-17,"Arizona",4,4507,174,273,22,21,27
2020-04-18,"Arizona",4,4719,181,212,7,22,28
2020-04-19,"Arizona",4,4929,188,210,7,23,29
2020-04-20,"Arizona",4,5064,191,135,3,24,30
2020-04-21,"Arizona",4,5251,213,187,22,25,31
2020-04-22,"Arizona",4,5459,236,208,23,26,32
2020-04-23,"Arizona",4,5769,257,310,21,27,33
2020-04-24,"Arizona",4,6045,268,276,11,28,34
2020-04-25,"Arizona",4,6280,275,235,7,29,35
2020-04-26,"Arizona",4,6526,277,246,2,30,36
2020-04-27,"Arizona",4,6716,277,190,0,31,37
2020-04-28,"Arizona",4,6948,297,232,20,32,38
2020-04-29,"Arizona",4,7202,308,254,11,33,39
2020-04-30,"Arizona",4,7648,320,446,12,34,40
2020-05-01,"Arizona",4,7962,330,314,10,35,41
2020-05-02,"Arizona",4,8364,353,402,23,36,42
2020-05-03,"Arizona",4,8640,362,276,9,37,43
2020-05-04,"Arizona",4,8919,362,279,0,38,44
2020-05-05,"Arizona",4,9305,395,386,33,39,45
2020-05-06,"Arizona",4,9707,426,402,31,40,46
2020-05-07,"Arizona",4,9945,450,238,24,41,47
2020-05-08,"Arizona",4,10526,517,581,67,42,48
2020-05-09,"Arizona",4,10960,532,434,15,43,49
2020-05-10,"Arizona",4,11119,536,159,4,44,50
2020-05-11,"Arizona",4,11380,542,261,6,45,51
2020-05-12,"Arizona",4,11736,562,356,20,46,52
2020-05-13,"Arizona",4,12176,594,440,32,47,53
2020-05-14,"Arizona",4,12674,624,498,30,48,54
2020-05-15,"Arizona",4,13169,651,495,27,49,55
2020-05-16,"Arizona",4,13631,679,462,28,50,56
2020-05-17,"Arizona",4,13937,680,306,1,51,57
2020-05-18,"Arizona",4,14170,686,233,6,52,58
2020-05-19,"Arizona",4,14566,704,396,18,53,59
2020-05-20,"Arizona",4,14897,747,331,43,54,60
2020-05-21,"Arizona",4,15315,763,418,16,55,61
2020-05-22,"Arizona",4,15608,775,293,12,56,62
2020-05-23,"Arizona",4,16040,799,432,24,57,63
2020-05-24,"Arizona",4,16339,800,299,1,58,64
2020-05-25,"Arizona",4,16561,806,222,6,59,65
2020-05-26,"Arizona",4,16783,807,222,1,60,66
2020-05-27,"Arizona",4,17262,831,479,24,61,67
2020-05-28,"Arizona",4,17763,857,501,26,62,68
2020-05-29,"Arizona",4,18465,885,702,28,63,69
2020-05-30,"Arizona",4,19255,903,790,18,64,70
2020-05-31,"Arizona",4,19936,906,681,3,65,71
2020-06-01,"Arizona",4,20123,918,187,12,66,72
2020-06-02,"Arizona",4,21250,943,1127,25,67,73
2020-06-03,"Arizona",4,22245,983,995,40,68,74
2020-06-04,"Arizona",4,22818,1000,573,17,69,75
2020-06-05,"Arizona",4,24369,1016,1551,16,70,76
2020-06-06,"Arizona",4,25517,1046,1148,30,71,77
2020-06-07,"Arizona",4,26924,1048,1407,2,72,78
2020-06-08,"Arizona",4,27761,1052,837,4,73,79
2020-06-09,"Arizona",4,28396,1074,635,22,74,80
2020-06-10,"Arizona",4,29981,1100,1585,26,75,81
2020-06-11,"Arizona",4,31525,1130,1544,30,76,82
2020-06-12,"Arizona",4,33167,1157,1642,27,77,83
2020-06-13,"Arizona",4,34773,1190,1606,33,78,84
2020-06-14,"Arizona",4,35953,1194,1180,4,79,85
2020-06-15,"Arizona",4,37005,1204,1052,10,80,86
2020-06-16,"Arizona",4,39298,1228,2293,24,81,87
2020-06-17,"Arizona",4,41159,1252,1861,24,82,88
2020-06-18,"Arizona",4,43731,1287,2572,35,83,89
2020-06-19,"Arizona",4,46914,1322,3183,35,84,90
2020-06-20,"Arizona",4,50198,1347,3284,25,85,91
2020-06-21,"Arizona",4,52666,1350,2468,3,86,92
2020-06-22,"Arizona",4,54767,1354,2101,4,87,93
2020-06-23,"Arizona",4,58397,1398,3630,44,88,94
2020-06-24,"Arizona",4,60207,1467,1810,69,89,95
2020-06-25,"Arizona",4,63297,1495,3090,28,90,96
2020-06-26,"Arizona",4,66676,1537,3379,42,91,97
2020-06-27,"Arizona",4,70152,1581,3476,44,92,98
2020-06-28,"Arizona",4,73961,1594,3809,13,93,99
2020-06-29,"Arizona",4,74602,1598,641,4,94,100
2020-06-30,"Arizona",4,79399,1645,4797,47,95,101
2020-07-01,"Arizona",4,84152,1726,4753,81,96,102
2020-07-02,"Arizona",4,87495,1766,3343,40,97,103
2020-07-03,"Arizona",4,91894,1802,4399,36,98,104
2020-07-04,"Arizona",4,94616,1821,2722,19,99,105
2020-07-05,"Arizona",4,98126,1829,3510,8,100,106
2020-07-06,"Arizona",4,101542,1832,3416,3,101,107
2020-07-07,"Arizona",4,105159,1933,3617,101,102,108
2020-07-08,"Arizona",4,108710,1973,3551,40,103,109
2020-07-09,"Arizona",4,112783,2047,4073,74,104,110
2020-07-10,"Arizona",4,116947,2093,4164,46,105,111
2020-07-11,"Arizona",4,119991,2158,3044,65,106,112
2020-07-12,"Arizona",4,122479,2239,2488,81,107,113
2020-07-13,"Arizona",4,123917,2250,1438,11,108,114
2020-07-14,"Arizona",4,128126,2341,4209,91,109,115
2020-07-15,"Arizona",4,131411,2442,3285,101,110,116
2020-07-16,"Arizona",4,134730,2506,3319,64,111,117
2020-07-17,"Arizona",4,138575,2597,3845,91,112,118
2020-07-18,"Arizona",4,141333,2733,2758,136,113,119
2020-07-19,"Arizona",4,143644,2768,2311,35,114,120
2020-07-20,"Arizona",4,145320,2795,1676,27,115,121
2020-07-21,"Arizona",4,148730,2918,3410,123,116,122
2020-07-22,"Arizona",4,150659,2976,1929,58,117,123
2020-07-23,"Arizona",4,153029,3067,2370,91,118,124
2020-07-24,"Arizona",4,156392,3156,3363,89,119,125
2020-07-25,"Arizona",4,160055,3288,3663,132,120,126
2020-07-26,"Arizona",4,162041,3313,1986,25,121,127
2020-07-27,"Arizona",4,163918,3320,1877,7,122,128
2020-07-28,"Arizona",4,165994,3424,2076,104,123,129
2020-07-29,"Arizona",4,168361,3470,2367,46,124,130
2020-07-30,"Arizona",4,170905,3628,2544,158,125,131
2020-07-31,"Arizona",4,174108,3695,3203,67,126,132
2020-08-01,"Arizona",4,177019,3753,2911,58,127,133
2020-08-02,"Arizona",4,178473,3769,1454,16,128,134
2020-08-03,"Arizona",4,179506,3785,1033,16,129,135
2020-08-04,"Arizona",4,180537,3850,1031,65,130,136
2020-08-05,"Arizona",4,182230,3933,1693,83,131,137
2020-08-06,"Arizona",4,183744,4005,1514,72,132,138
2020-08-07,"Arizona",4,185104,4085,1360,80,133,139
2020-08-08,"Arizona",4,186226,4140,1122,55,134,140
2020-08-09,"Arizona",4,187086,4152,860,12,135,141
2020-08-10,"Arizona",4,187634,4157,548,5,136,142
2020-08-11,"Arizona",4,188780,4205,1146,48,137,143
2020-08-12,"Arizona",4,189522,4348,742,143,138,144
2020-08-13,"Arizona",4,190850,4385,1328,37,139,145
2020-08-14,"Arizona",4,191810,4426,960,41,140,146
2020-08-15,"Arizona",4,192670,4497,860,71,141,147
2020-08-16,"Arizona",4,193554,4509,884,12,142,148
2020-08-17,"Arizona",4,194027,4509,473,0,143,149
2020-08-18,"Arizona",4,194931,4535,904,26,144,150
2020-08-19,"Arizona",4,195568,4643,637,108,145,151
2020-08-20,"Arizona",4,196305,4688,737,45,146,152
2020-08-21,"Arizona",4,196925,4698,620,10,147,153
2020-08-22,"Arizona",4,197909,4760,984,62,148,154
2020-08-23,"Arizona",4,198117,4775,208,15,149,155
2020-08-24,"Arizona",4,198421,4775,304,0,150,156
2020-08-25,"Arizona",4,199293,4796,872,21,151,157
2020-08-26,"Arizona",4,199495,4899,202,103,152,158
2020-08-27,"Arizona",4,200172,4932,677,33,153,159
2020-08-28,"Arizona",4,200694,4980,522,48,154,160
2020-08-29,"Arizona",4,201317,5010,623,30,155,161
2020-08-30,"Arizona",4,201695,5033,378,23,156,162
2020-08-31,"Arizona",4,201866,5031,171,0,157,163
2020-09-01,"Arizona",4,202375,5048,509,17,158,164
2020-09-02,"Arizona",4,202898,5070,523,22,159,165
2020-09-03,"Arizona",4,203964,5133,1066,63,160,166
2020-09-04,"Arizona",4,204686,5174,722,41,161,167
2020-09-05,"Arizona",4,205518,5207,832,33,162,168
2020-09-06,"Arizona",4,205772,5221,254,14,163,169
2020-09-07,"Arizona",4,205971,5219,199,0,164,170
2020-09-08,"Arizona",4,206048,5221,77,2,165,171
2020-09-09,"Arizona",4,206548,5253,500,32,166,172
2020-09-10,"Arizona",4,207002,5275,454,22,167,173
2020-09-11,"Arizona",4,207525,5290,523,15,168,174
2020-09-12,"Arizona",4,208128,5316,603,26,169,175
2020-09-13,"Arizona",4,208514,5322,386,6,170,176
2020-09-14,"Arizona",4,208726,5322,212,0,171,177
2020-09-15,"Arizona",4,209215,5346,489,24,172,178
2020-09-16,"Arizona",4,209911,5376,696,30,173,179
2020-09-17,"Arizona",4,211663,5411,1752,35,174,180
2020-09-18,"Arizona",4,213663,5455,2000,44,175,181
2020-09-19,"Arizona",4,213551,5471,0,16,176,182
2020-09-20,"Arizona",4,214018,5480,467,9,177,183
2020-09-21,"Arizona",4,214251,5482,233,2,178,184
2020-09-22,"Arizona",4,214846,5501,595,19,179,185
2020-09-23,"Arizona",4,215284,5526,438,25,180,186
2020-09-24,"Arizona",4,215852,5560,568,34,181,187
2020-09-25,"Arizona",4,216367,5588,515,28,182,188
2020-09-26,"Arizona",4,216826,5623,459,35,183,189
2020-09-27,"Arizona",4,217237,5623,411,0,184,190
2020-09-28,"Arizona",4,217513,5624,276,1,185,191
2020-09-29,"Arizona",4,218185,5632,672,8,186,192
2020-09-30,"Arizona",4,218511,5654,326,22,187,193
2020-10-01,"Arizona",4,219214,5674,703,20,188,194
2020-10-02,"Arizona",4,219778,5693,564,19,189,195
2020-10-03,"Arizona",4,220403,5705,625,12,190,196
2020-10-04,"Arizona",4,220757,5706,354,1,191,197
2020-10-05,"Arizona",4,221091,5707,334,1,192,198
2020-10-06,"Arizona",4,221937,5713,846,6,193,199
2020-10-07,"Arizona",4,222558,5733,621,20,194,200
2020-10-08,"Arizona",4,223407,5743,849,10,195,201
2020-10-09,"Arizona",4,224101,5746,694,3,196,202
2020-10-10,"Arizona",4,224985,5759,884,13,197,203
2020-03-11,"Arkansas",5,1,0,1,0,0,0
2020-03-12,"Arkansas",5,6,0,5,0,0,0
2020-03-13,"Arkansas",5,7,0,1,0,0,0
2020-03-14,"Arkansas",5,9,0,2,0,0,0
2020-03-15,"Arkansas",5,16,0,7,0,0,0
2020-03-16,"Arkansas",5,22,0,6,0,0,0
2020-03-17,"Arkansas",5,22,0,0,0,0,0
2020-03-18,"Arkansas",5,33,0,11,0,0,0
2020-03-19,"Arkansas",5,62,0,29,0,0,0
2020-03-20,"Arkansas",5,100,0,38,0,0,0
2020-03-21,"Arkansas",5,118,0,18,0,0,1
2020-03-22,"Arkansas",5,165,0,47,0,0,2
2020-03-23,"Arkansas",5,201,0,36,0,0,3
2020-03-24,"Arkansas",5,231,2,30,2,0,4
2020-03-25,"Arkansas",5,307,2,76,0,0,5
2020-03-26,"Arkansas",5,350,3,43,1,0,6
2020-03-27,"Arkansas",5,385,3,35,0,0,7
2020-03-28,"Arkansas",5,409,5,24,2,0,8
2020-03-29,"Arkansas",5,449,6,40,1,0,9
2020-03-30,"Arkansas",5,508,7,59,1,0,10
2020-03-31,"Arkansas",5,564,8,56,1,0,11
2020-04-01,"Arkansas",5,624,10,60,2,0,12
2020-04-02,"Arkansas",5,683,12,59,2,1,13
2020-04-03,"Arkansas",5,738,12,55,0,2,14
2020-04-04,"Arkansas",5,743,14,5,2,3,15
2020-04-05,"Arkansas",5,853,16,110,2,4,16
2020-04-06,"Arkansas",5,927,16,74,0,5,17
2020-04-07,"Arkansas",5,997,18,70,2,6,18
2020-04-08,"Arkansas",5,1077,18,80,0,7,19
2020-04-09,"Arkansas",5,1146,21,69,3,8,20
2020-04-10,"Arkansas",5,1202,24,56,3,9,21
2020-04-11,"Arkansas",5,1228,25,26,1,10,22
2020-04-12,"Arkansas",5,1280,27,52,2,11,23
2020-04-13,"Arkansas",5,1475,30,195,3,12,24
2020-04-14,"Arkansas",5,1498,32,23,2,13,25
2020-04-15,"Arkansas",5,1599,34,101,2,14,26
2020-04-16,"Arkansas",5,1620,37,21,3,15,27
2020-04-17,"Arkansas",5,1695,37,75,0,16,28
2020-04-18,"Arkansas",5,1777,38,82,1,17,29
2020-04-19,"Arkansas",5,1781,39,4,1,18,30
2020-04-20,"Arkansas",5,1971,42,190,3,19,31
2020-04-21,"Arkansas",5,2262,43,291,1,20,32
2020-04-22,"Arkansas",5,2392,44,130,1,21,33
2020-04-23,"Arkansas",5,2599,45,207,1,22,34
2020-04-24,"Arkansas",5,2810,47,211,2,23,35
2020-04-25,"Arkansas",5,2909,48,99,1,24,36
2020-04-26,"Arkansas",5,3001,50,92,2,25,37
2020-04-27,"Arkansas",5,3069,51,68,1,26,38
2020-04-28,"Arkansas",5,3127,57,58,6,27,39
2020-04-29,"Arkansas",5,3207,59,80,2,28,40
2020-04-30,"Arkansas",5,3281,61,74,2,29,41
2020-05-01,"Arkansas",5,3310,64,29,3,30,42
2020-05-02,"Arkansas",5,3372,72,62,8,31,43
2020-05-03,"Arkansas",5,3431,76,59,4,32,44
2020-05-04,"Arkansas",5,3469,80,38,4,33,45
2020-05-05,"Arkansas",5,3525,83,56,3,34,46
2020-05-06,"Arkansas",5,3611,87,86,4,35,47
2020-05-07,"Arkansas",5,3694,88,83,1,36,48
2020-05-08,"Arkansas",5,3747,88,53,0,37,49
2020-05-09,"Arkansas",5,3747,88,0,0,38,50
2020-05-10,"Arkansas",5,4012,91,265,3,39,51
2020-05-11,"Arkansas",5,4043,94,31,3,40,52
2020-05-12,"Arkansas",5,4164,95,121,1,41,53
2020-05-13,"Arkansas",5,4236,97,72,2,42,54
2020-05-14,"Arkansas",5,4366,98,130,1,43,55
2020-05-15,"Arkansas",5,4463,98,97,0,44,56
2020-05-16,"Arkansas",5,4578,98,115,0,45,57
2020-05-17,"Arkansas",5,4759,98,181,0,46,58
2020-05-18,"Arkansas",5,4813,100,54,2,47,59
2020-05-19,"Arkansas",5,4923,102,110,2,48,60
2020-05-20,"Arkansas",5,5003,107,80,5,49,61
2020-05-21,"Arkansas",5,5458,110,455,3,50,62
2020-05-22,"Arkansas",5,5612,113,154,3,51,63
2020-05-23,"Arkansas",5,5775,115,163,2,52,64
2020-05-24,"Arkansas",5,5922,116,147,1,53,65
2020-05-25,"Arkansas",5,6029,117,107,1,54,66
2020-05-26,"Arkansas",5,6180,119,151,2,55,67
2020-05-27,"Arkansas",5,6277,120,97,1,56,68
2020-05-28,"Arkansas",5,6538,125,261,5,57,69
2020-05-29,"Arkansas",5,6777,132,239,7,58,70
2020-05-30,"Arkansas",5,7013,133,236,1,59,71
2020-05-31,"Arkansas",5,7253,133,240,0,60,72
2020-06-01,"Arkansas",5,7443,133,190,0,61,73
2020-06-02,"Arkansas",5,7818,136,375,3,62,74
2020-06-03,"Arkansas",5,8067,142,249,6,63,75
2020-06-04,"Arkansas",5,8425,151,358,9,64,76
2020-06-05,"Arkansas",5,8651,152,226,1,65,77
2020-06-06,"Arkansas",5,9101,154,450,2,66,78
2020-06-07,"Arkansas",5,9426,154,325,0,67,79
2020-06-08,"Arkansas",5,9740,155,314,1,68,80
2020-06-09,"Arkansas",5,10080,161,340,6,69,81
2020-06-10,"Arkansas",5,10368,165,288,4,70,82
2020-06-11,"Arkansas",5,10816,171,448,6,71,83
2020-06-12,"Arkansas",5,11547,176,731,5,72,84
2020-06-13,"Arkansas",5,12095,177,548,1,73,85
2020-06-14,"Arkansas",5,12501,179,406,2,74,86
2020-06-15,"Arkansas",5,12917,182,416,3,75,87
2020-06-16,"Arkansas",5,13191,188,274,6,76,88
2020-06-17,"Arkansas",5,13606,197,415,9,77,89
2020-06-18,"Arkansas",5,13928,208,322,11,78,90
2020-06-19,"Arkansas",5,14631,214,703,6,79,91
2020-06-20,"Arkansas",5,15142,224,511,10,80,92
2020-06-21,"Arkansas",5,15561,225,419,1,81,93
2020-06-22,"Arkansas",5,16083,227,522,2,82,94
2020-06-23,"Arkansas",5,16678,237,595,10,83,95
2020-06-24,"Arkansas",5,17375,240,697,3,84,96
2020-06-25,"Arkansas",5,18062,240,687,0,85,97
2020-06-26,"Arkansas",5,18740,249,678,9,86,98
2020-06-27,"Arkansas",5,19310,259,570,10,87,99
2020-06-28,"Arkansas",5,19818,264,508,5,88,100
2020-06-29,"Arkansas",5,20257,265,439,1,89,101
2020-06-30,"Arkansas",5,20777,270,520,5,90,102
2020-07-01,"Arkansas",5,21197,277,420,7,91,103
2020-07-02,"Arkansas",5,22075,279,878,2,92,104
2020-07-03,"Arkansas",5,22622,281,547,2,93,105
2020-07-04,"Arkansas",5,23209,286,587,5,94,106
2020-07-05,"Arkansas",5,23814,287,605,1,95,107
2020-07-06,"Arkansas",5,24253,292,439,5,96,108
2020-07-07,"Arkansas",5,24512,301,259,9,97,109
2020-07-08,"Arkansas",5,25246,305,734,4,98,110
2020-07-09,"Arkansas",5,26052,309,806,4,99,111
2020-07-10,"Arkansas",5,26803,313,751,4,100,112
2020-07-11,"Arkansas",5,27864,319,1061,6,101,113
2020-07-12,"Arkansas",5,28367,321,503,2,102,114
2020-07-13,"Arkansas",5,28939,323,572,2,103,115
2020-07-14,"Arkansas",5,29733,331,794,8,104,116
2020-07-15,"Arkansas",5,30297,335,564,4,105,117
2020-07-16,"Arkansas",5,31114,341,817,6,106,118
2020-07-17,"Arkansas",5,31762,353,648,12,107,119
2020-07-18,"Arkansas",5,32533,357,771,4,108,120
2020-07-19,"Arkansas",5,33228,357,695,0,109,121
2020-07-20,"Arkansas",5,33927,363,699,6,110,122
2020-07-21,"Arkansas",5,34655,374,728,11,111,123
2020-07-22,"Arkansas",5,35246,380,591,6,112,124
2020-07-23,"Arkansas",5,36259,386,1013,6,113,125
2020-07-24,"Arkansas",5,37249,394,990,8,114,126
2020-07-25,"Arkansas",5,37981,399,732,5,115,127
2020-07-26,"Arkansas",5,38623,401,642,2,116,128
2020-07-27,"Arkansas",5,39447,408,824,7,117,129
2020-07-28,"Arkansas",5,40181,428,734,20,118,130
2020-07-29,"Arkansas",5,40968,434,787,6,119,131
2020-07-30,"Arkansas",5,41759,442,791,8,120,132
2020-07-31,"Arkansas",5,42511,453,752,11,121,133
2020-08-01,"Arkansas",5,43173,458,662,5,122,134
2020-08-02,"Arkansas",5,43810,464,637,6,123,135
2020-08-03,"Arkansas",5,44597,475,787,11,124,136
2020-08-04,"Arkansas",5,45381,490,784,15,125,137
2020-08-05,"Arkansas",5,46293,508,912,18,126,138
2020-08-06,"Arkansas",5,47028,515,735,7,127,139
2020-08-07,"Arkansas",5,48039,521,1011,6,128,140
2020-08-08,"Arkansas",5,48811,535,772,14,129,141
2020-08-09,"Arkansas",5,49383,544,572,9,130,142
2020-08-10,"Arkansas",5,50028,555,645,11,131,143
2020-08-11,"Arkansas",5,50411,566,383,11,132,144
2020-08-12,"Arkansas",5,51114,573,703,7,133,145
2020-08-13,"Arkansas",5,51766,582,652,9,134,146
2020-08-14,"Arkansas",5,52392,587,626,5,135,147
2020-08-15,"Arkansas",5,51992,600,0,13,136,148
2020-08-16,"Arkansas",5,52665,599,673,0,137,149
2020-08-17,"Arkansas",5,53077,603,412,4,138,150
2020-08-18,"Arkansas",5,53487,619,410,16,139,151
2020-08-19,"Arkansas",5,54216,631,729,12,140,152
2020-08-20,"Arkansas",5,54765,641,549,10,141,153
2020-08-21,"Arkansas",5,55652,663,887,22,142,154
2020-08-22,"Arkansas",5,56199,674,547,11,143,155
2020-08-23,"Arkansas",5,56574,687,375,13,144,156
2020-08-24,"Arkansas",5,56894,696,320,9,145,157
2020-08-25,"Arkansas",5,57374,711,480,15,146,158
2020-08-26,"Arkansas",5,58023,732,649,21,147,159
2020-08-27,"Arkansas",5,58745,739,722,7,148,160
2020-08-28,"Arkansas",5,59583,756,838,17,149,161
2020-08-29,"Arkansas",5,60378,772,795,16,150,162
2020-08-30,"Arkansas",5,60856,784,478,12,151,163
2020-08-31,"Arkansas",5,61224,797,368,13,152,164
2020-09-01,"Arkansas",5,61497,814,273,17,153,165
2020-09-02,"Arkansas",5,62112,841,615,27,154,166
2020-09-03,"Arkansas",5,63504,861,1392,20,155,167
2020-09-04,"Arkansas",5,64678,873,1174,12,156,168
2020-09-05,"Arkansas",5,65226,882,548,9,157,169
2020-09-06,"Arkansas",5,65924,894,698,12,158,170
2020-09-07,"Arkansas",5,66280,908,356,14,159,171
2020-09-08,"Arkansas",5,66757,917,477,9,160,172
2020-09-09,"Arkansas",5,67255,928,498,11,161,173
2020-09-10,"Arkansas",5,67803,940,548,12,162,174
2020-09-11,"Arkansas",5,68987,953,1184,13,163,175
2020-09-12,"Arkansas",5,69710,969,723,16,164,176
2020-09-13,"Arkansas",5,70219,981,509,12,165,177
2020-09-14,"Arkansas",5,70627,992,408,11,166,178
2020-09-15,"Arkansas",5,71497,1150,870,158,167,179
2020-09-16,"Arkansas",5,72219,1157,722,7,168,180
2020-09-17,"Arkansas",5,73211,1166,992,9,169,181
2020-09-18,"Arkansas",5,74082,1173,871,7,170,182
2020-09-19,"Arkansas",5,75160,1181,1078,8,171,183
2020-09-20,"Arkansas",5,75723,1181,563,0,172,184
2020-09-21,"Arkansas",5,76364,1197,641,16,173,185
2020-09-22,"Arkansas",5,76981,1209,617,12,174,186
2020-09-23,"Arkansas",5,77963,1229,982,20,175,187
2020-09-24,"Arkansas",5,79049,1246,1086,17,176,188
2020-09-25,"Arkansas",5,79946,1266,897,20,177,189
2020-09-26,"Arkansas",5,80755,1285,809,19,178,190
2020-09-27,"Arkansas",5,81242,1308,487,23,179,191
2020-09-28,"Arkansas",5,82049,1329,807,21,180,192
2020-09-29,"Arkansas",5,82755,1350,706,21,181,193
2020-09-30,"Arkansas",5,83697,1369,942,19,182,194
2020-10-01,"Arkansas",5,84821,1384,1124,15,183,195
2020-10-02,"Arkansas",5,85779,1391,958,7,184,196
2020-10-03,"Arkansas",5,86525,1407,746,16,185,197
2020-10-04,"Arkansas",5,87013,1425,488,18,186,198
2020-10-05,"Arkansas",5,87430,1447,417,22,187,199
2020-10-06,"Arkansas",5,88071,1469,641,22,188,200
2020-10-07,"Arkansas",5,88880,1482,809,13,189,201
2020-10-08,"Arkansas",5,90145,1503,1265,21,190,202
2020-10-09,"Arkansas",5,91312,1530,1167,27,191,203
2020-10-10,"Arkansas",5,92220,1552,908,22,192,204
2020-01-25,"California",6,1,0,1,0,0,0
2020-01-26,"California",6,2,0,1,0,0,0
2020-01-27,"California",6,2,0,0,0,0,0
2020-01-28,"California",6,2,0,0,0,0,0
2020-01-29,"California",6,2,0,0,0,0,0
2020-01-30,"California",6,2,0,0,0,0,0
2020-01-31,"California",6,3,0,1,0,0,0
2020-02-01,"California",6,3,0,0,0,0,0
2020-02-02,"California",6,6,0,3,0,0,0
2020-02-03,"California",6,6,0,0,0,0,0
2020-02-04,"California",6,6,0,0,0,0,0
2020-02-05,"California",6,6,0,0,0,0,0
2020-02-06,"California",6,6,0,0,0,0,0
2020-02-07,"California",6,6,0,0,0,0,0
2020-02-08,"California",6,6,0,0,0,0,0
2020-02-09,"California",6,6,0,0,0,0,0
2020-02-10,"California",6,7,0,1,0,0,0
2020-02-11,"California",6,7,0,0,0,0,0
2020-02-12,"California",6,7,0,0,0,0,0
2020-02-13,"California",6,7,0,0,0,0,0
2020-02-14,"California",6,7,0,0,0,0,0
2020-02-15,"California",6,7,0,0,0,0,0
2020-02-16,"California",6,7,0,0,0,0,0
2020-02-17,"California",6,7,0,0,0,0,0
2020-02-18,"California",6,7,0,0,0,0,0
2020-02-19,"California",6,7,0,0,0,0,0
2020-02-20,"California",6,8,0,1,0,0,0
2020-02-21,"California",6,9,0,1,0,0,0
2020-02-22,"California",6,9,0,0,0,0,0
2020-02-23,"California",6,9,0,0,0,0,0
2020-02-24,"California",6,11,0,2,0,0,0
2020-02-25,"California",6,11,0,0,0,0,0
2020-02-26,"California",6,26,0,15,0,0,0
2020-02-27,"California",6,26,0,0,0,0,0
2020-02-28,"California",6,27,0,1,0,0,0
2020-02-29,"California",6,28,0,1,0,0,0
2020-03-01,"California",6,33,0,5,0,0,0
2020-03-02,"California",6,38,0,5,0,0,0
2020-03-03,"California",6,45,0,7,0,0,0
2020-03-04,"California",6,55,1,10,1,0,0
2020-03-05,"California",6,67,1,12,0,0,0
2020-03-06,"California",6,81,1,14,0,0,0
2020-03-07,"California",6,100,1,19,0,0,0
2020-03-08,"California",6,112,1,12,0,0,1
2020-03-09,"California",6,172,2,60,1,0,2
2020-03-10,"California",6,179,3,7,1,0,3
2020-03-11,"California",6,202,4,23,1,0,4
2020-03-12,"California",6,252,4,50,0,0,5
2020-03-13,"California",6,320,5,68,1,0,6
2020-03-14,"California",6,381,5,61,0,0,7
2020-03-15,"California",6,478,6,97,1,0,8
2020-03-16,"California",6,588,11,110,5,0,9
2020-03-17,"California",6,732,14,144,3,1,10
2020-03-18,"California",6,893,17,161,3,2,11
2020-03-19,"California",6,1067,19,174,2,3,12
2020-03-20,"California",6,1283,24,216,5,4,13
2020-03-21,"California",6,1544,28,261,4,5,14
2020-03-22,"California",6,1851,35,307,7,6,15
2020-03-23,"California",6,2240,39,389,4,7,16
2020-03-24,"California",6,2644,52,404,13,8,17
2020-03-25,"California",6,3183,68,539,16,9,18
2020-03-26,"California",6,4060,83,877,15,10,19
2020-03-27,"California",6,4915,104,855,21,11,20
2020-03-28,"California",6,5566,122,651,18,12,21
2020-03-29,"California",6,6321,132,755,10,13,22
2020-03-30,"California",6,7421,147,1100,15,14,23
2020-03-31,"California",6,8583,184,1162,37,15,24
2020-04-01,"California",6,9857,212,1274,28,16,25
2020-04-02,"California",6,11190,247,1333,35,17,26
2020-04-03,"California",6,12569,282,1379,35,18,27
2020-04-04,"California",6,13796,323,1227,41,19,28
2020-04-05,"California",6,15202,351,1406,28,20,29
2020-04-06,"California",6,16361,386,1159,35,21,30
2020-04-07,"California",6,17540,447,1179,61,22,31
2020-04-08,"California",6,19043,506,1503,59,23,32
2020-04-09,"California",6,20191,548,1148,42,24,33
2020-04-10,"California",6,21366,594,1175,46,25,34
2020-04-11,"California",6,22421,632,1055,38,26,35
2020-04-12,"California",6,23323,676,902,44,27,36
2020-04-13,"California",6,24334,725,1011,49,28,37
2020-04-14,"California",6,25758,778,1424,53,29,38
2020-04-15,"California",6,27107,885,1349,107,30,39
2020-04-16,"California",6,28142,971,1035,86,31,40
2020-04-17,"California",6,29398,1050,1256,79,32,41
2020-04-18,"California",6,30829,1146,1431,96,33,42
2020-04-19,"California",6,31544,1176,715,30,34,43
2020-04-20,"California",6,33862,1223,2318,47,35,44
2020-04-21,"California",6,35844,1316,1982,93,36,45
2020-04-22,"California",6,37573,1425,1729,109,37,46
2020-04-23,"California",6,39534,1548,1961,123,38,47
2020-04-24,"California",6,41368,1619,1834,71,39,48
2020-04-25,"California",6,42590,1692,1222,73,40,49
2020-04-26,"California",6,43691,1716,1101,24,41,50
2020-04-27,"California",6,45208,1800,1517,84,42,51
2020-04-28,"California",6,46570,1884,1362,84,43,52
